Date,AgentID,DepartmentID,SubCategoryID,CityID,Calls_Assigned,Calls_Handled,Calls_Abandoned,Resolutions,ASA_Sec,AHT_Sec,Total_Surveys,CSAT_Avg,Num_Promoters,Num_Passives,Num_Detractors
19-08-2023,20,6,1,3,32,28,4,22,53,504,4,3.56,0,4,0
26-09-2023,14,4,10,10,53,49,4,34,62,584,6,3.81,3,3,0
09-07-2023,14,5,7,3,54,52,2,46,66,536,6,3.37,0,2,4
23-09-2022,8,4,11,9,31,28,3,19,51,472,4,4.09,2,2,0
23-11-2021,2,6,5,5,44,40,4,28,92,760,5,3.6,1,3,1
03-07-2023,20,4,13,10,35,31,4,19,54,465,4,4.11,0,4,0
20-03-2021,17,1,11,4,38,33,5,25,64,444,5,4.6,4,0,1
29-07-2021,4,6,4,5,37,34,3,26,50,397,4,3.59,2,1,1
27-06-2023,17,6,12,5,30,26,4,18,66,595,4,3.59,0,3,1
18-09-2021,5,3,7,12,30,27,3,23,39,515,4,3.47,0,1,3
20-01-2022,3,5,6,6,33,31,2,19,77,586,4,2.9,1,0,3
15-07-2021,7,5,4,4,31,27,4,23,58,410,4,3.01,0,0,4
15-01-2023,11,2,14,2,56,52,4,36,45,697,7,2.97,1,2,4
29-12-2023,13,4,11,5,51,49,2,37,76,517,6,4.19,3,1,2
10-12-2023,12,5,12,4,43,40,3,25,55,548,5,2.71,0,2,3
08-08-2022,15,6,3,4,33,29,4,27,51,437,4,3.88,2,2,0
10-08-2021,6,1,7,3,57,51,6,39,52,653,7,4.69,6,0,1
31-03-2021,10,3,12,12,38,35,3,23,72,428,5,3.82,3,2,0
07-01-2023,4,2,14,8,45,39,6,26,54,418,5,3.09,2,0,3
10-04-2022,2,3,4,6,36,30,6,27,70,510,4,2.97,0,1,3
06-03-2021,3,4,7,5,37,31,6,19,55,389,4,3.97,1,3,0
04-02-2023,18,2,11,9,57,53,4,37,104,535,7,3.12,0,3,4
30-12-2023,14,3,6,7,36,31,5,24,72,384,4,3.19,0,2,2
05-07-2023,19,3,9,8,39,34,5,32,65,513,5,3.23,2,1,2
25-10-2022,16,1,3,2,55,48,7,31,69,397,7,4.27,5,2,0
07-07-2023,15,1,11,2,30,27,3,19,73,612,4,4.26,2,2,0
21-04-2022,11,3,8,4,40,37,3,27,58,696,5,3.33,1,0,4
05-02-2023,2,1,12,8,46,41,5,31,52,754,6,4.16,2,2,2
01-02-2023,18,4,13,13,41,38,3,35,46,449,5,3.86,0,1,4
14-07-2021,14,1,1,12,48,45,3,29,37,504,6,4.21,6,0,0
30-09-2022,9,1,6,10,52,47,5,33,55,556,6,4.42,6,0,0
19-12-2023,15,1,6,12,44,41,3,35,61,424,5,4.17,1,3,1
16-03-2021,7,5,6,11,30,25,5,23,63,531,4,2.37,2,1,1
27-02-2021,13,4,6,8,44,37,7,34,42,627,5,3.7,3,2,0
23-02-2023,7,6,12,2,51,45,6,31,53,697,6,3.52,2,2,2
12-06-2023,15,1,12,11,57,52,5,40,59,461,7,3.98,2,3,2
14-05-2021,2,4,13,13,43,39,4,35,58,636,5,3.59,1,2,2
20-07-2023,1,6,5,10,50,47,3,39,52,484,6,3.47,0,1,5
06-10-2021,4,4,9,12,48,45,3,28,51,409,6,3.68,5,1,0
15-11-2023,5,5,2,1,39,33,6,30,63,285,5,2.97,1,0,4
19-01-2023,3,3,2,4,53,50,3,40,62,621,6,3.15,1,1,4
12-01-2022,3,1,5,3,45,42,3,33,57,624,5,4.34,4,1,0
18-11-2022,16,2,4,1,36,32,4,29,75,457,4,2.82,0,1,3
10-02-2023,15,3,3,2,48,43,5,39,61,299,6,3.09,1,2,3
28-10-2022,15,6,4,5,30,27,3,19,49,423,4,3.45,1,1,2
24-08-2021,16,4,14,7,47,40,7,33,46,578,6,4.12,2,1,3
22-08-2022,12,3,8,2,32,30,2,18,62,478,4,3.56,1,2,1
02-04-2021,11,1,12,6,43,39,4,31,52,464,5,4.21,3,2,0
19-09-2023,18,2,14,7,45,41,4,33,34,276,5,3.24,0,0,5
07-02-2022,12,1,4,10,32,27,5,22,60,840,4,4.23,2,2,0
15-08-2021,15,1,3,12,37,35,2,32,80,452,4,4.2,2,1,1
20-06-2021,19,2,3,2,53,48,5,30,37,596,6,2.6,1,0,5
14-11-2021,18,4,10,8,49,42,7,38,83,554,6,3.85,1,3,2
04-06-2022,9,2,9,4,49,43,6,27,66,380,6,2.83,0,2,4
09-02-2022,14,4,12,12,31,26,5,22,42,610,4,4.31,3,0,1
02-02-2021,15,2,1,4,56,48,8,33,69,573,7,3.33,1,1,5
14-11-2022,18,5,1,3,56,51,5,37,77,639,7,3.06,0,2,5
27-03-2022,7,6,2,2,45,41,4,38,63,487,5,3.16,0,1,4
05-01-2022,5,1,2,2,58,50,8,46,51,561,7,4.12,3,4,0
08-02-2023,2,3,3,2,43,36,7,32,67,350,5,2.97,1,2,2
29-08-2023,19,4,14,12,38,33,5,22,35,443,5,3.81,2,2,1
18-06-2021,9,5,3,10,56,53,3,34,76,536,7,2.79,0,2,5
15-04-2021,11,1,3,7,38,36,2,22,58,404,5,4.26,5,0,0
07-07-2021,20,3,1,2,49,45,4,27,60,608,6,3.01,1,0,5
22-08-2021,4,3,7,4,51,44,7,33,65,573,6,3.17,3,2,1
03-06-2023,7,1,4,4,41,36,5,30,61,572,5,4.26,4,0,1
07-03-2023,8,5,14,8,48,42,6,35,53,509,6,2.82,4,0,2
22-11-2022,13,5,2,9,44,42,2,29,57,771,5,2.82,1,0,4
16-08-2021,5,3,8,2,37,31,6,29,66,674,4,3.74,0,1,3
17-02-2023,4,3,14,5,38,34,4,25,47,342,5,3.64,3,1,1
23-04-2021,4,4,12,4,55,47,8,37,46,422,7,3.86,3,2,2
27-05-2021,6,5,13,2,41,36,5,26,31,432,5,3.17,0,0,5
29-05-2022,16,4,12,1,32,28,4,20,77,345,4,3.9,3,0,1
04-10-2022,1,1,1,7,41,39,2,29,51,264,5,4.24,4,0,1
16-02-2023,4,1,8,10,38,34,4,23,35,562,5,4.22,3,2,0
19-11-2023,10,6,4,6,47,42,5,29,67,452,6,3.5,1,5,0
08-02-2022,11,1,9,13,32,30,2,23,56,419,4,4.41,3,0,1
13-07-2021,2,4,8,5,32,31,1,22,47,573,4,4.01,2,2,0
09-06-2022,20,1,14,7,39,33,6,31,73,391,5,4.25,3,1,1
05-05-2023,11,6,1,10,39,37,2,25,66,606,5,3.88,2,3,0
19-01-2022,13,1,6,13,32,27,5,24,58,514,4,3.92,2,1,1
10-07-2023,7,4,2,1,36,33,3,31,58,378,4,4.06,2,2,0
05-08-2022,2,6,3,3,42,36,6,25,46,610,5,3.52,4,1,0
05-01-2022,14,2,13,10,58,54,4,38,38,767,7,2.86,2,1,4
04-12-2022,14,1,9,12,36,32,4,19,58,451,4,4.51,4,0,0
08-02-2022,17,3,11,2,59,51,8,40,54,342,7,3.59,3,4,0
05-10-2021,11,2,2,11,57,48,9,43,35,595,7,2.82,2,2,3
08-04-2022,12,3,4,11,51,48,3,44,58,413,6,3.87,2,2,2
11-02-2022,15,6,14,4,49,42,7,39,54,425,6,3.83,0,5,1
08-10-2021,18,5,6,4,41,39,2,28,50,531,5,3.76,1,3,1
13-01-2021,1,6,4,1,37,32,5,26,68,300,4,3.9,2,2,0
06-08-2023,5,1,5,3,31,29,2,22,72,190,4,4.19,3,1,0
30-03-2022,14,6,4,1,45,42,3,31,52,622,5,4.28,4,1,0
19-01-2021,12,5,14,12,39,34,5,25,70,559,5,2.9,0,1,4
26-05-2022,1,6,13,3,33,28,5,25,47,499,4,3.79,2,2,0
07-04-2022,9,1,1,7,46,42,4,34,63,484,6,4.22,3,1,2
01-01-2022,14,6,1,9,39,34,5,20,32,677,5,3.86,2,1,2
23-11-2021,3,2,2,1,50,44,6,28,70,545,6,3.2,2,1,3
20-04-2022,9,3,11,2,53,49,4,30,59,418,6,3.63,5,0,1
26-06-2022,1,2,1,12,53,45,8,39,46,274,6,2.97,0,2,4
31-01-2022,5,6,14,6,31,29,2,23,49,703,4,3.17,0,0,4
24-07-2023,5,5,9,6,36,33,3,22,80,283,4,2.9,0,0,4
27-09-2023,6,3,7,1,32,29,3,19,63,494,4,2.99,2,1,1
21-02-2021,10,5,5,4,31,29,2,26,50,512,4,3.11,0,1,3
03-04-2023,15,3,10,8,52,49,3,34,54,222,6,3.45,0,3,3
03-03-2022,3,3,12,4,38,35,3,26,64,628,5,3.33,0,2,3
01-01-2023,7,4,5,6,47,43,4,40,63,545,6,4.11,2,3,1
09-06-2021,6,4,1,4,34,29,5,21,71,366,4,3.63,1,2,1
02-03-2023,9,2,11,8,55,46,9,31,73,439,7,2.94,0,0,7
18-03-2022,2,4,1,13,48,40,8,24,60,364,6,4.26,5,1,0
22-05-2021,12,6,12,6,34,30,4,27,83,369,4,3.82,2,0,2
04-10-2023,9,1,3,4,58,54,4,35,52,460,7,3.99,5,1,1
09-12-2023,20,3,7,13,54,51,3,37,40,482,6,3.61,1,3,2
31-03-2021,2,3,11,7,56,54,2,43,91,558,7,2.93,1,0,6
17-07-2021,2,6,1,6,47,45,2,39,60,439,6,3.76,3,3,0
20-11-2023,17,6,6,6,40,38,2,35,48,529,5,3.58,2,3,0
18-03-2023,6,6,7,9,45,39,6,35,61,458,5,3.5,3,2,0
02-11-2023,20,6,5,9,39,37,2,29,68,567,5,3.26,1,1,3
21-08-2021,1,5,7,2,35,33,2,25,75,430,4,2.61,0,1,3
23-07-2023,6,1,5,6,40,36,4,25,48,375,5,4.09,0,4,1
17-07-2023,9,5,10,4,57,54,3,42,60,527,7,2.98,0,3,4
22-09-2021,6,5,13,10,47,43,4,27,72,381,6,3.17,1,1,4
08-04-2021,14,1,11,5,53,46,7,37,72,631,6,4.04,3,3,0
06-12-2023,1,1,7,8,37,32,5,29,79,353,4,3.97,1,2,1
13-02-2023,14,6,1,12,39,35,4,26,48,522,5,3.28,0,2,3
23-11-2022,19,1,10,7,43,41,2,36,50,645,5,3.99,0,5,0
28-04-2023,13,6,11,6,32,28,4,21,51,687,4,2.95,0,1,3
10-03-2021,14,3,14,3,33,30,3,23,72,610,4,3.2,0,0,4
27-03-2021,14,4,10,4,36,32,4,30,44,385,4,4.33,2,1,1
05-04-2022,7,1,8,4,48,44,4,32,77,514,6,4.13,1,4,1
06-11-2022,15,6,12,9,39,36,3,24,46,712,5,3.28,0,0,5
01-12-2022,20,5,13,7,45,41,4,33,52,512,5,2.77,0,1,4
24-06-2021,11,6,11,12,30,27,3,22,45,602,4,3.56,0,3,1
21-11-2021,5,4,6,8,39,35,4,31,65,425,5,4.02,0,4,1
25-10-2022,16,4,2,4,44,39,5,26,70,455,5,3.98,0,4,1
27-03-2021,3,3,1,1,39,36,3,33,41,493,5,3.31,1,1,3
26-09-2022,8,5,13,4,33,30,3,25,65,367,4,2.88,0,2,2
19-09-2021,19,6,14,12,35,34,1,28,69,290,4,4.02,1,2,1
21-07-2023,10,4,12,13,54,50,4,43,54,512,6,3.69,2,2,2
13-12-2021,17,3,14,11,45,43,2,38,67,420,5,3.48,0,1,4
23-10-2021,5,1,11,13,56,52,4,48,58,613,7,4.06,5,0,2
07-07-2022,17,1,13,12,52,50,2,31,41,497,6,4.04,3,3,0
04-12-2021,4,4,3,6,41,36,5,26,72,593,5,3.87,2,2,1
16-10-2021,17,3,7,12,37,34,3,23,32,458,4,3.49,0,1,3
21-09-2022,15,6,1,4,40,34,6,25,44,509,5,3.44,1,3,1
03-06-2023,12,6,10,13,33,31,2,25,65,550,4,3.36,0,0,4
20-11-2021,7,2,11,5,47,43,4,32,68,605,6,3.3,0,4,2
22-07-2023,6,6,13,4,60,56,4,46,57,731,7,3.88,2,5,0
26-07-2023,17,5,3,11,38,37,1,28,63,580,5,2.85,1,0,4
12-03-2022,1,2,14,13,45,40,5,30,60,301,5,3.23,0,1,4
13-04-2021,19,5,1,4,46,40,6,34,60,587,6,3.23,1,1,4
11-09-2023,19,4,1,11,39,37,2,25,80,680,5,4.16,3,0,2
19-05-2022,5,4,6,7,47,42,5,32,49,424,6,4.13,1,4,1
24-02-2023,16,3,4,1,33,31,2,21,62,617,4,3.73,2,0,2
22-10-2021,19,5,3,7,55,49,6,41,60,395,7,2.85,1,2,4
30-06-2022,17,3,14,8,57,52,5,41,85,520,7,3.59,2,5,0
27-02-2023,17,1,1,9,46,42,4,34,50,596,6,4.34,3,2,1
16-08-2021,6,5,4,9,30,29,1,21,27,447,4,2.53,1,1,2
30-06-2022,3,3,9,8,31,28,3,18,68,435,4,3.24,1,1,2
21-06-2023,4,1,5,12,53,50,3,43,57,339,6,4.49,3,0,3
18-01-2021,20,2,1,13,37,31,6,19,61,355,4,2.9,0,1,3
21-04-2021,6,1,4,7,54,46,8,39,66,539,6,4.58,6,0,0
17-06-2021,3,1,11,10,48,44,4,39,87,340,6,4.19,5,0,1
26-10-2023,2,3,8,1,31,29,2,25,61,457,4,3.3,0,2,2
06-12-2022,2,2,4,10,58,54,4,49,55,541,7,2.9,0,1,6
24-08-2023,10,4,4,3,54,46,8,27,57,513,6,4.08,1,4,1
15-07-2021,3,4,3,12,41,35,6,29,76,456,5,3.62,1,3,1
20-04-2021,4,6,13,8,31,28,3,20,68,540,4,3.07,0,0,4
30-10-2021,4,4,6,13,37,32,5,23,62,465,4,3.95,2,1,1
31-03-2023,2,1,10,3,54,50,4,30,78,301,6,4.02,1,4,1
30-07-2022,6,4,4,7,47,43,4,38,45,752,6,3.68,2,2,2
15-06-2022,20,3,11,7,40,38,2,26,59,570,5,3.47,0,1,4
19-10-2022,12,3,2,5,57,55,2,39,69,422,7,3.65,5,1,1
19-07-2023,8,4,5,8,31,28,3,25,61,528,4,4.33,3,0,1
02-02-2022,16,2,12,2,55,50,5,39,69,376,7,2.95,3,0,4
19-12-2023,12,1,12,8,37,32,5,24,72,469,4,4.42,2,1,1
17-04-2023,6,4,4,8,42,36,6,30,58,438,5,3.75,4,1,0
24-02-2021,10,6,1,13,32,27,5,19,43,425,4,3.81,2,1,1
16-07-2023,7,4,14,7,35,34,1,22,62,718,4,3.77,0,2,2
05-03-2022,16,1,3,1,60,54,6,47,43,294,7,4.3,5,2,0
07-07-2022,11,5,3,8,53,49,4,41,39,497,6,2.66,0,2,4
20-02-2021,11,3,1,7,36,32,4,23,66,517,4,3.02,0,0,4
22-07-2023,3,2,11,6,33,31,2,26,45,462,4,2.93,0,2,2
02-09-2021,11,5,2,13,55,49,6,43,54,557,7,2.97,1,1,5
18-10-2023,6,2,11,4,59,54,5,33,64,463,7,3.36,2,2,3
25-03-2021,16,5,6,6,47,42,5,35,68,575,6,3.01,0,3,3
13-04-2023,3,5,4,12,59,52,7,48,54,679,7,2.85,2,1,4
23-06-2022,9,4,3,7,48,42,6,26,54,597,6,3.63,3,2,1
30-12-2021,19,1,1,13,60,52,8,32,78,607,7,3.88,3,4,0
26-09-2021,19,5,4,6,36,34,2,25,61,391,4,3.02,0,2,2
05-08-2023,11,5,1,3,30,28,2,25,56,513,4,2.75,2,2,0
19-06-2022,11,1,5,1,50,42,8,36,74,600,6,4.15,3,1,2
26-04-2021,3,5,14,10,33,28,5,26,52,459,4,2.46,2,1,1
23-09-2021,9,3,1,12,53,51,2,39,56,677,6,3.75,3,2,1
10-05-2023,15,5,3,7,32,31,1,22,76,449,4,3.19,1,1,2
15-04-2023,12,6,11,8,40,36,4,33,71,406,5,3.72,3,1,1
09-09-2022,7,2,2,7,36,31,5,25,84,337,4,2.66,0,2,2
10-04-2021,1,2,12,7,38,32,6,27,58,635,5,2.97,2,0,3
18-12-2022,16,1,14,12,48,44,4,30,60,211,6,4.11,3,3,0
17-11-2021,10,4,5,3,45,41,4,31,53,349,5,3.5,1,3,1
21-06-2022,9,6,14,2,38,33,5,21,47,480,5,3.35,2,2,1
25-08-2023,3,3,11,6,35,33,2,25,41,486,4,3.07,0,1,3
09-09-2023,8,4,7,4,45,41,4,33,71,527,5,3.68,0,4,1
08-04-2023,14,6,6,4,32,29,3,19,57,566,4,3.15,0,1,3
26-01-2021,12,1,11,2,40,35,5,31,37,551,5,4.67,3,0,2
13-12-2021,4,1,8,11,56,53,3,37,65,313,7,4.14,4,2,1
12-02-2022,11,2,5,9,40,36,4,33,30,668,5,2.71,1,0,4
26-01-2023,3,4,14,6,33,31,2,22,69,592,4,4,1,3,0
27-02-2022,6,2,7,7,52,46,6,27,65,535,6,2.8,1,0,5
06-06-2022,20,1,2,12,53,50,3,41,60,536,6,4.28,4,1,1
24-05-2021,16,3,10,7,42,41,1,33,53,528,5,3.03,1,1,3
21-08-2021,10,6,13,6,40,39,1,35,54,463,5,3.64,3,2,0
29-05-2021,18,2,1,8,50,46,4,34,66,517,6,2.91,0,2,4
16-05-2022,13,4,14,12,34,31,3,25,46,532,4,4.01,1,2,1
28-02-2022,9,6,14,7,32,28,4,26,65,301,4,3.74,1,2,1
26-07-2021,16,1,3,10,35,31,4,25,50,347,4,4.32,4,0,0
30-04-2021,13,3,14,13,51,48,3,38,80,477,6,4.04,3,3,0
10-01-2021,9,2,2,7,31,27,4,23,73,345,4,3.7,2,0,2
27-11-2021,19,1,6,5,44,38,6,30,63,411,5,4.25,1,3,1
05-04-2022,16,3,4,5,57,51,6,44,50,561,7,3.3,1,0,6
22-03-2021,18,5,14,4,38,35,3,21,48,582,5,2.72,0,2,3
15-07-2023,14,5,10,4,44,39,5,30,75,461,5,2.64,2,0,3
18-12-2022,13,4,1,13,54,47,7,33,36,485,6,3.66,3,1,2
11-09-2021,16,5,6,2,60,51,9,30,64,613,7,2.97,1,3,3
11-11-2021,2,1,1,1,58,53,5,41,73,633,7,4.76,4,1,2
21-03-2023,16,1,13,5,33,29,4,17,84,661,4,4.26,3,0,1
21-09-2022,9,3,5,8,41,37,4,28,80,398,5,3.34,1,1,3
06-12-2023,3,5,11,13,51,46,5,36,38,465,6,3.46,1,3,2
12-02-2022,14,6,4,8,44,40,4,31,52,704,5,3.09,1,0,4
27-01-2022,17,6,3,4,37,35,2,25,64,576,4,3.48,0,1,3
01-01-2023,12,6,10,4,51,44,7,41,68,421,6,3.27,0,1,5
08-04-2022,20,4,11,2,38,35,3,30,44,334,5,3.55,1,4,0
28-03-2023,20,4,13,7,49,44,5,34,61,680,6,3.93,4,2,0
09-04-2022,18,6,1,13,59,55,4,48,44,567,7,3.66,2,4,1
18-02-2022,11,5,14,6,48,41,7,37,58,388,6,3.35,0,0,6
11-09-2021,4,4,9,6,30,25,5,18,68,409,4,3.74,1,3,0
07-01-2021,7,2,10,6,40,34,6,24,57,609,5,2.87,0,0,5
06-02-2023,17,4,4,4,50,47,3,39,58,176,6,4.19,3,1,2
12-03-2021,11,3,5,2,41,34,7,23,74,522,5,3.3,0,2,3
30-10-2023,18,5,1,1,32,29,3,22,57,564,4,3.06,0,2,2
15-09-2021,3,2,3,4,57,54,3,46,56,367,7,3.62,3,2,2
25-07-2022,18,3,4,6,47,44,3,39,82,803,6,3.12,0,4,2
23-08-2022,4,3,9,9,51,48,3,31,66,405,6,3.46,0,1,5
23-07-2021,14,2,7,8,54,48,6,31,66,560,6,3.2,2,2,2
08-02-2022,5,4,13,13,37,35,2,31,57,376,4,3.84,1,0,3
10-11-2023,20,5,3,13,37,33,4,28,41,458,4,2.39,3,0,1
24-09-2023,1,2,9,5,37,33,4,22,69,599,4,3.29,1,1,2
31-05-2021,10,3,14,7,30,26,4,24,51,655,4,3.3,0,0,4
28-05-2022,11,3,7,11,50,45,5,31,42,443,6,3.56,4,2,0
03-09-2021,1,2,4,4,37,32,5,27,68,426,4,3.52,2,1,1
13-07-2021,16,2,3,5,32,28,4,23,71,671,4,2.79,0,2,2
19-02-2022,18,3,5,8,56,53,3,41,64,548,7,3.75,4,1,2
19-02-2023,14,3,7,9,51,47,4,37,32,315,6,3.42,3,2,1
16-02-2023,15,4,8,9,30,25,5,23,57,488,4,4,3,1,0
10-06-2023,20,5,1,3,59,54,5,48,49,387,7,3.06,1,5,1
27-09-2021,13,6,9,8,48,44,4,26,72,413,6,3.48,1,3,2
04-11-2023,3,6,7,5,54,48,6,39,53,448,6,3.54,1,5,0
30-10-2022,16,6,7,9,49,47,2,33,78,757,6,3.74,1,2,3
31-07-2021,8,3,1,12,58,53,5,36,58,510,7,3.41,0,2,5
17-11-2022,9,4,7,1,35,31,4,21,69,535,4,4.04,1,2,1
21-03-2021,16,5,9,7,33,31,2,25,42,346,4,2.86,0,0,4
10-03-2022,17,2,10,10,41,39,2,35,69,601,5,3.06,0,1,4
13-06-2022,1,2,1,8,44,37,7,22,58,412,5,3.16,1,2,2
11-10-2022,19,2,7,7,47,41,6,36,60,623,6,2.62,0,1,5
27-12-2021,7,5,2,11,57,51,6,33,66,183,7,2.63,1,0,6
08-01-2021,5,3,12,13,33,30,3,26,48,546,4,3.22,1,0,3
15-08-2023,11,1,3,6,32,29,3,21,82,658,4,4.61,3,0,1
22-11-2022,15,5,14,8,35,32,3,24,30,555,4,3.13,1,0,3
11-09-2022,17,5,3,12,54,52,2,35,71,267,6,2.78,0,0,6
21-01-2022,4,4,9,8,41,35,6,28,53,618,5,3.73,2,2,1
18-11-2021,17,3,3,13,50,45,5,32,75,375,6,3.13,2,1,3
20-05-2023,12,6,3,5,31,27,4,25,53,531,4,3.3,2,1,1
11-01-2021,11,5,14,4,60,55,5,41,67,409,7,2.84,1,1,5
09-02-2023,6,6,2,10,40,36,4,22,52,653,5,3.35,0,1,4
23-10-2023,16,1,10,13,50,43,7,32,68,418,6,4.22,4,0,2
03-09-2021,6,2,9,11,40,36,4,31,55,747,5,2.71,2,1,2
16-02-2023,16,4,6,7,37,35,2,29,45,512,4,4.03,1,3,0
18-06-2021,20,5,2,12,30,26,4,20,66,322,4,2.49,1,1,2
28-12-2023,2,5,3,1,41,38,3,26,56,193,5,2.8,2,1,2
13-01-2023,19,2,1,5,40,35,5,24,64,513,5,3.07,1,2,2
05-11-2021,4,5,6,8,52,47,5,32,43,581,6,2.6,0,3,3
18-11-2022,1,6,13,2,51,45,6,38,48,666,6,3.75,3,2,1
05-10-2021,16,1,11,5,56,51,5,37,58,378,7,4.5,3,1,3
04-04-2023,7,6,12,3,48,45,3,30,76,536,6,4.07,2,2,2
27-02-2022,1,1,6,1,41,38,3,23,44,613,5,3.92,3,2,0
27-03-2023,10,3,11,4,46,42,4,39,52,364,6,3.29,0,1,5
12-08-2023,18,1,12,1,49,43,6,31,58,574,6,3.86,1,3,2
22-01-2022,17,3,5,10,59,57,2,37,50,406,7,3.67,3,3,1
21-12-2021,4,4,12,9,44,43,1,39,51,695,5,3.49,0,1,4
14-11-2021,10,3,13,3,49,43,6,37,50,422,6,3.64,1,3,2
11-07-2021,9,6,8,12,56,54,2,32,61,698,7,3.67,2,4,1
18-08-2021,11,6,14,8,48,43,5,34,51,476,6,3.28,0,1,5
01-06-2022,7,5,2,3,37,35,2,22,63,551,4,2.94,0,1,3
26-05-2023,20,6,4,12,47,41,6,35,69,401,6,3.24,2,1,3
20-01-2023,11,5,9,4,60,52,8,48,54,535,7,2.78,1,2,4
01-12-2022,10,4,1,10,42,38,4,30,44,405,5,3.91,1,2,2
17-08-2023,13,1,3,13,47,43,4,30,54,592,6,3.67,2,3,1
22-03-2021,1,3,11,4,33,30,3,23,46,436,4,3.53,1,2,1
15-11-2021,8,6,5,1,53,45,8,41,54,552,6,3.81,2,3,1
25-08-2021,2,3,4,2,34,30,4,21,71,420,4,3.41,0,1,3
27-11-2023,7,2,10,12,52,44,8,39,53,400,6,3.37,0,2,4
11-10-2023,9,6,7,11,49,48,1,39,51,518,6,4.05,3,3,0
07-09-2021,8,4,2,5,34,30,4,19,25,621,4,3.77,0,0,4
20-01-2021,13,6,12,3,44,42,2,30,56,610,5,3.13,1,1,3
15-07-2023,4,6,1,7,56,49,7,38,59,668,7,3.97,1,5,1
24-09-2023,20,1,14,11,53,48,5,40,60,604,6,3.72,4,2,0
23-02-2022,12,1,4,8,42,37,5,26,59,434,5,4.42,2,2,1
08-01-2022,12,4,8,4,57,49,8,34,73,503,7,3.99,2,5,0
07-07-2022,14,5,11,10,59,57,2,36,55,474,7,3.59,3,2,2
24-05-2021,2,5,11,11,54,45,9,35,50,274,6,3.15,0,0,6
27-01-2021,18,6,5,7,37,35,2,29,71,647,4,3.37,0,1,3
23-02-2022,1,5,2,3,49,46,3,35,55,395,6,3.2,0,5,1
17-11-2023,9,1,14,7,55,52,3,32,75,656,7,4.34,5,2,0
23-04-2023,6,3,13,4,37,36,1,30,68,733,4,3.19,2,0,2
16-03-2023,6,6,2,3,52,49,3,41,69,577,6,3.77,2,3,1
20-04-2022,13,3,6,13,45,41,4,31,71,535,5,3.58,0,4,1
01-07-2021,12,3,6,6,36,33,3,25,69,519,4,3.35,0,1,3
17-05-2022,17,6,4,11,50,45,5,30,70,610,6,3.54,2,3,1
01-06-2022,19,5,9,12,31,28,3,22,61,398,4,3.07,1,1,2
25-06-2021,12,5,5,4,41,38,3,28,56,309,5,2.98,2,0,3
26-01-2022,18,4,7,5,32,29,3,23,58,454,4,4.06,1,0,3
07-04-2023,19,3,10,8,53,47,6,32,51,441,6,3.69,3,3,0
04-05-2023,14,1,1,4,42,36,6,31,61,475,5,4.24,3,2,0
20-10-2023,14,1,11,10,35,31,4,21,58,597,4,3.95,3,0,1
21-08-2022,7,3,12,4,54,51,3,46,94,605,6,3.43,1,1,4
07-03-2023,7,2,8,1,46,42,4,27,75,395,6,2.92,0,1,5
28-08-2023,12,5,5,3,58,52,6,48,50,518,7,3.3,0,2,5
24-07-2021,20,6,9,10,60,55,5,34,64,455,7,3.61,3,3,1
09-03-2022,17,5,1,9,48,41,7,32,65,399,6,2.79,0,3,3
23-10-2022,19,4,13,6,47,45,2,34,99,562,6,4.23,6,0,0
05-06-2021,12,6,1,12,48,45,3,33,54,692,6,3.96,2,4,0
01-08-2022,20,2,11,4,46,43,3,30,58,550,6,3.02,0,2,4
19-02-2021,18,2,5,6,55,48,7,44,72,566,7,2.74,0,2,5
21-03-2021,2,4,6,10,60,53,7,40,51,599,7,4.32,6,0,1
06-02-2023,19,1,10,5,51,44,7,39,58,542,6,4.5,6,0,0
06-11-2022,12,6,6,7,54,50,4,45,68,461,6,3.73,1,4,1
04-09-2023,8,3,7,1,53,51,2,42,59,369,6,3.84,2,2,2
16-02-2021,20,4,7,9,50,48,2,44,69,468,6,3.73,0,5,1
31-03-2022,8,4,5,13,60,56,4,34,63,450,7,3.79,1,2,4
19-02-2023,18,4,3,7,43,40,3,24,40,480,5,3.78,3,2,0
09-10-2021,3,2,12,1,36,34,2,27,71,659,4,3.02,0,1,3
06-03-2022,1,4,3,4,43,42,1,34,82,277,5,3.78,4,1,0
16-06-2021,5,5,14,11,45,38,7,23,75,432,5,2.92,1,0,4
19-08-2022,3,5,8,9,58,54,4,42,74,642,7,2.79,0,1,6
18-08-2023,6,2,1,12,47,40,7,33,58,570,6,3.06,2,2,2
09-09-2021,15,6,3,4,32,29,3,21,60,607,4,3.73,2,1,1
29-07-2022,12,5,2,13,48,43,5,34,39,666,6,2.45,1,2,3
27-11-2021,5,1,8,10,59,55,4,34,59,619,7,4.01,3,2,2
21-04-2022,17,6,12,12,58,54,4,38,52,599,7,3.6,4,3,0
30-03-2021,8,1,12,1,49,42,7,39,69,418,6,4.39,5,1,0
20-05-2023,6,3,5,3,37,35,2,27,54,491,4,3.33,0,1,3
03-08-2022,19,5,2,6,35,32,3,30,67,482,4,2.66,0,1,3
04-05-2023,20,1,9,6,59,51,8,36,69,486,7,4.35,3,0,4
15-07-2022,17,3,5,6,38,33,5,22,75,499,5,3.62,1,4,0
22-01-2021,16,1,9,10,44,38,6,23,73,506,5,4.35,3,2,0
11-09-2023,1,6,10,4,45,40,5,24,65,389,5,3.71,4,0,1
